is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
0,0,2017,4,16,18,0,1,2,0,0,1,0,0,0,0,101,0,2
0,61,2017,4,16,17,1,0,2,0,0,0,0,0,0,0,85,1,1
0,0,2017,4,16,18,0,1,2,0,0,1,0,0,0,0,91,1,1
0,69,2017,4,15,14,2,2,2,0,0,0,0,0,0,0,111.5,0,0
0,180,2017,4,16,17,1,0,2,0,0,0,0,0,0,0,62,0,0
0,198,2017,4,15,15,2,1,2,0,0,0,0,0,0,0,98.5,1,1
0,0,2017,4,16,17,1,0,2,1,0,0,0,0,0,0,70,0,0
0,75,2017,4,15,13,2,3,2,0,0,0,0,0,0,0,80.6,1,1
0,0,2017,4,16,17,1,0,2,0,0,0,0,0,0,0,91,0,0
0,172,2017,4,15,13,2,3,2,0,0,0,0,0,0,0,105.5,0,0
0,85,2017,4,15,11,2,5,2,0,0,0,0,0,1,0,142.5,0,1
0,85,2017,4,15,11,2,5,2,0,0,0,0,0,3,0,142.5,0,1
0,11,2017,4,16,16,2,0,2,0,0,0,0,0,1,0,119.75,1,1
0,0,2017,4,16,17,1,0,2,0,0,0,0,0,1,0,98,1,0
0,3,2017,4,16,17,1,0,1,0,0,0,0,0,0,0,133,1,0
0,216,2017,4,15,9,4,5,2,0,0,0,0,0,0,0,94.9,1,2
0,216,2017,4,15,9,4,5,2,0,0,0,0,0,0,0,87.9,0,2
0,22,2017,4,15,14,2,2,2,0,0,0,0,0,0,0,109.5,0,2
0,67,2017,4,15,13,2,3,2,0,0,0,0,0,0,0,75,0,2
0,0,2017,4,16,17,1,0,1,0,0,0,0,0,1,0,91,0,0
0,86,2017,4,15,14,2,2,2,0,0,0,0,0,1,0,133.25,0,1
0,89,2017,4,15,12,2,5,2,0,0,0,0,0,0,0,132.86,0,1
0,164,2017,4,15,12,2,5,2,0,0,0,0,0,0,0,126.64,1,3
0,171,2017,4,15,11,2,6,2,0,0,0,0,0,0,0,77.19,0,1
0,9,2017,4,15,14,2,3,2,0,0,0,0,0,0,0,121,0,1
0,73,2017,4,15,14,2,3,2,0,0,0,0,0,0,0,77,1,1
0,76,2017,4,16,16,2,1,2,0,0,0,0,0,0,0,43.2,0,0
0,80,2017,4,15,13,2,4,2,1,0,0,0,0,1,0,168.25,0,0
0,63,2017,4,15,12,2,5,2,0,1,0,0,0,1,0,82.86,0,2
0,7,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,45,0,0
0,126,2017,4,16,17,1,1,2,0,0,0,0,0,0,0,54,0,1
0,126,2017,4,16,17,1,1,1,0,0,0,0,0,1,0,54,0,1
0,12,2017,4,16,18,0,1,2,0,0,0,0,0,0,0,96,0,0
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,1,0,0,0,2
0,12,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,96,0,0
0,126,2017,4,16,17,1,1,2,0,0,0,0,0,0,0,54,0,1
0,27,2017,4,15,14,2,3,2,0,0,0,0,0,0,0,94,0,1
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,0,0,2
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,0,0,2
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,0,0,2
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,0,0,2
0,192,2017,4,16,17,1,1,2,0,0,0,0,0,0,0,81,0,1
0,1,2017,4,16,18,0,1,2,0,0,0,0,0,0,0,107.1,1,1
0,126,2017,4,16,17,1,1,2,0,0,0,0,0,0,0,54,0,1
0,4,2017,4,16,16,2,1,2,1,0,0,0,0,0,0,139.95,1,1
0,60,2017,4,15,15,2,2,2,0,0,0,0,0,0,0,104,0,2
0,5,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,65,0,0
0,100,2017,4,16,16,2,1,2,0,0,0,0,0,0,0,60,0,1
0,1,2017,4,16,18,0,1,1,0,0,0,0,0,0,0,45,0,1
0,1,2017,4,16,18,0,1,2,0,0,0,0,0,0,0,50,0,1
0,1,2017,4,16,18,0,1,2,0,0,0,0,0,0,0,50,0,1
0,0,2017,4,16,17,1,1,1,0,0,0,0,0,2,0,91,0,0
0,0,2017,4,16,17,1,1,1,0,0,0,0,0,3,0,91,0,0
0,1,2017,4,16,20,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2017,4,16,20,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2017,4,17,27,0,1,1,0,0,1,0,1,0,0,45,0,0
0,128,2017,4,15,13,2,5,1,0,0,0,0,0,0,0,61.71,0,1
0,128,2017,4,15,13,2,5,2,0,0,0,0,0,1,0,72.71,0,1
0,0,2017,4,16,18,0,2,2,0,0,0,0,0,1,0,91,0,0
0,142,2017,4,15,13,2,5,2,1,0,0,0,0,1,0,115.57,0,3
0,27,2017,4,16,16,2,2,2,0,0,0,0,0,0,0,40.94,0,1
0,60,2017,4,15,15,2,3,2,0,0,0,0,0,0,0,50.85,0,3
0,33,2017,4,14,8,4,8,2,0,0,0,0,0,0,0,106.85,0,1
0,26,2017,4,16,16,2,2,2,0,0,0,0,0,0,0,78.85,0,1
0,27,2017,4,16,19,0,1,2,0,0,0,0,0,0,0,95,0,1
0,254,2017,4,15,9,4,7,2,0,0,0,0,0,0,0,60.16,0,2
0,100,2017,4,15,15,2,3,2,0,0,0,0,0,0,0,80,0,1
0,20,2017,4,16,16,2,2,2,0,0,0,0,0,0,0,156.5,1,1
0,0,2017,4,16,19,0,1,2,0,0,0,0,0,0,0,80.75,1,1
0,167,2017,4,15,11,2,7,2,0,0,0,0,0,0,0,78.8,0,2
0,31,2017,4,15,13,2,5,2,0,0,0,0,0,0,0,42.95,0,0
0,67,2017,4,16,16,2,2,2,0,0,0,0,0,0,0,82,1,2
0,0,2017,4,16,19,0,1,2,0,0,0,0,0,0,0,80.75,0,0
0,1,2017,4,15,15,2,3,1,1,0,0,0,0,0,0,98.88,0,1
0,75,2017,4,15,15,2,4,2,0,0,0,0,0,0,0,46.2,0,0
0,95,2017,4,15,12,2,7,2,2,0,0,0,0,0,0,140,0,1
0,130,2017,4,15,15,2,4,2,0,0,0,0,0,1,0,87,1,0
0,72,2017,4,15,14,2,5,2,0,0,0,0,0,0,0,89.14,1,1
0,60,2017,4,16,17,1,3,2,0,0,0,0,0,0,0,153.25,0,2
0,83,2017,4,15,15,2,4,2,0,0,0,0,0,1,0,127.75,0,1
0,2,2017,4,16,20,0,1,1,0,0,0,0,0,0,0,72,1,0
0,10,2017,5,20,15,1,1,1,0,0,1,0,1,0,0,63.5,1,0
0,14,2017,4,16,19,0,2,1,0,0,0,0,0,1,0,65,0,0
0,94,2017,4,15,14,2,5,2,0,0,0,0,0,0,0,42.95,0,0
0,6,2017,4,16,19,0,2,1,0,0,0,0,0,1,0,121,0,0
0,2,2017,4,16,19,0,2,1,0,0,0,0,0,0,0,70.4,0,0
0,4,2017,6,26,26,1,3,1,0,0,1,0,1,0,0,82,1,0
0,11,2017,7,27,3,1,3,1,0,0,1,0,2,0,0,92,0,0
0,174,2017,4,16,17,1,3,2,0,0,0,0,0,3,0,82.75,1,2
0,174,2017,4,16,17,1,3,2,0,0,0,0,0,3,0,81,0,2
0,47,2017,4,16,19,0,2,2,1,0,0,0,0,0,0,138,0,2
0,34,2017,4,16,17,1,3,2,0,0,0,0,0,0,0,100,0,1
0,8,2017,4,16,20,0,1,1,0,0,0,0,0,0,0,45,0,0
0,111,2017,4,16,19,0,2,2,0,0,0,0,0,0,0,109.8,0,0
0,137,2017,4,16,19,0,2,2,0,0,0,0,0,1,0,43.2,0,1
0,8,2017,4,16,20,0,1,1,0,0,0,0,0,0,0,45,1,1
0,1,2017,4,16,17,1,3,2,0,0,0,0,0,1,0,108,1,1
0,87,2017,4,16,17,1,3,2,0,0,0,0,0,1,0,131,1,1
0,22,2017,4,16,17,1,3,2,1,0,0,0,0,0,0,115.5,0,1
0,0,2017,4,16,20,0,1,1,0,0,0,0,0,0,0,68,0,1
0,74,2017,4,16,17,1,3,2,0,0,0,0,0,0,0,75,0,0
0,30,2017,4,15,14,2,5,2,0,0,0,0,0,4,0,3,0,0
0,0,2017,4,16,20,0,2,2,0,0,0,0,0,0,0,102,0,0
0,23,2017,4,16,20,0,2,2,0,0,0,0,0,0,0,99,0,0
0,24,2017,4,16,21,0,1,1,0,0,0,0,0,1,0,99,0,0
0,23,2017,4,16,20,0,2,2,0,0,0,0,0,0,0,99,1,0
0,32,2017,4,16,16,2,4,3,0,0,0,0,0,0,0,85.84,0,0
0,95,2017,4,15,15,2,5,2,0,0,0,0,0,0,0,50.85,0,0
0,63,2017,4,16,17,1,4,2,0,0,0,0,0,0,0,90,0,1
0,63,2017,4,16,17,1,4,2,0,0,0,0,0,0,0,90,0,1
0,63,2017,4,16,17,1,4,2,0,0,0,0,0,0,0,97,1,1
0,23,2017,4,16,20,0,2,2,0,0,0,0,0,0,0,106,1,0
0,30,2017,4,16,21,0,1,1,0,0,0,0,0,0,0,50,0,0
0,108,2017,4,16,21,0,1,2,0,0,0,0,0,0,0,75,0,1
0,30,2017,4,16,21,0,1,1,0,0,0,0,0,0,0,50,0,0
0,29,2017,4,16,19,0,3,2,0,0,0,0,0,0,0,92,1,1
0,0,2017,4,16,21,0,1,2,0,0,0,0,0,0,0,80,1,0
0,8,2017,4,16,21,0,1,2,0,0,0,0,0,0,0,0,1,1
0,232,2017,4,15,15,2,5,2,0,0,0,0,0,0,0,56.89,0,2
0,108,2017,4,16,22,0,1,2,0,0,0,0,0,0,0,74.25,0,2
0,66,2017,4,16,18,0,4,2,0,0,0,0,0,0,0,75,0,1
0,1,2017,4,16,19,0,3,1,0,0,0,0,0,0,0,87,0,1
0,91,2017,4,15,15,2,5,2,0,0,0,0,0,0,0,93.57,0,1
0,206,2017,4,16,18,0,4,2,0,0,0,0,0,0,0,54,0,1
0,98,2017,4,15,15,2,5,2,0,0,0,0,0,0,0,58.02,0,1
0,2,2017,4,16,21,0,1,3,1,0,0,0,0,0,0,185,0,0
0,73,2017,4,15,15,2,5,2,0,0,0,0,0,0,0,43.2,0,0
0,4,2017,4,16,16,2,4,1,0,0,0,0,0,0,0,80.95,1,1
0,6,2017,4,16,19,0,3,2,0,0,0,0,0,0,0,128,0,1
0,98,2017,4,16,22,1,1,2,0,0,0,0,0,1,0,8,0,0
0,84,2017,4,15,15,2,5,2,0,1,0,0,0,0,0,83.22,0,0
0,8,2017,4,16,22,0,1,2,0,0,0,0,0,1,0,8,0,1
0,124,2017,4,15,9,4,10,2,0,0,0,0,0,0,0,106.86,0,0
0,58,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,82,0,1
0,128,2017,4,15,13,2,8,2,0,0,0,0,0,1,0,80,0,0
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,128,2017,4,15,13,2,8,2,0,0,0,0,0,1,0,80,0,0
0,76,2017,4,15,15,2,6,2,0,0,0,0,0,0,0,63.13,0,2
0,128,2017,4,15,13,2,8,2,0,0,0,0,0,1,0,80,0,0
0,123,2017,4,14,8,4,11,2,0,0,0,0,0,2,0,80,0,0
0,131,2017,4,16,16,2,5,3,0,0,0,0,0,2,0,105,0,0
0,47,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,0,2017,4,16,21,0,2,1,0,0,0,0,0,1,0,137,1,0
0,6,2017,4,16,19,0,4,1,0,0,0,0,0,1,0,121,0,0
0,49,2017,4,15,15,2,6,2,0,0,0,0,0,0,0,42.7,0,0
0,25,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,52.85,0,0
0,150,2017,4,16,17,1,5,2,0,0,0,0,0,0,0,129,1,1
0,23,2017,4,16,20,0,3,2,0,0,0,0,0,0,0,99,0,0
0,12,2017,4,16,18,0,5,2,0,0,0,0,0,0,0,47.5,0,0
0,0,2017,4,16,21,0,2,2,0,0,0,0,0,1,0,125,0,1
0,153,2017,4,16,19,0,4,2,0,0,0,0,0,0,0,65.87,1,1
0,3,2017,4,16,21,0,2,2,0,0,0,0,0,0,0,157,1,0
0,63,2017,4,16,16,2,5,2,1,0,0,0,0,0,0,87.5,0,0
0,65,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,95,0,0
0,95,2017,4,16,22,0,1,2,0,0,0,0,0,0,0,90,1,1
0,21,2017,4,16,18,0,5,2,1,0,0,0,0,0,0,112,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,1,0,40,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,1,0,107,1,1
0,57,2017,4,15,14,2,7,2,0,0,0,0,0,0,0,92,0,0
0,52,2017,4,16,21,0,2,1,0,0,0,0,0,3,0,60,0,0
0,47,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,83,1,1
0,124,2017,4,15,9,4,10,2,0,0,0,0,0,2,0,80,0,0
0,177,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,100.21,1,0
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,1,0,90,0,0
0,0,2017,4,16,20,0,3,2,0,0,0,0,0,0,0,80,0,0
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,48,2017,4,16,17,1,5,2,0,0,0,0,0,1,0,80,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,0,0,80,0,1
0,131,2017,4,16,16,2,5,2,0,0,0,0,0,1,0,80,0,0
0,138,2017,4,16,17,1,5,2,0,0,0,0,0,0,0,105,0,2
0,124,2017,4,15,9,4,10,2,1,0,0,0,0,0,0,120,0,0
0,84,2017,4,16,18,1,5,1,0,0,0,0,0,0,0,74.6,0,0
0,84,2017,4,16,18,1,5,1,0,0,0,0,0,1,0,114.6,0,0
0,63,2017,4,16,20,1,3,1,0,0,0,0,0,3,0,90,0,0
0,63,2017,4,16,20,1,3,1,0,0,0,0,0,3,0,90,0,0
0,85,2017,4,16,19,1,4,2,0,0,0,0,0,2,0,74.6,0,1
0,62,2017,4,16,19,1,4,1,0,0,0,0,0,2,0,74.6,0,0
0,62,2017,4,16,19,1,4,1,0,0,0,0,0,1,0,85,0,0
0,62,2017,4,16,19,1,4,1,0,0,0,0,0,3,0,85,0,0
0,76,2017,4,16,21,1,2,2,0,0,0,0,0,0,0,47.55,0,1
0,23,2017,4,16,20,1,3,2,0,0,0,0,0,2,0,95,0,0
0,84,2017,4,16,18,1,5,1,0,0,0,0,0,1,0,74.6,0,0
0,1,2017,4,16,21,1,2,1,0,0,0,0,0,0,0,74.6,0,0
0,84,2017,4,16,18,1,5,2,0,0,0,0,0,0,0,74.6,0,3
0,84,2017,4,16,18,1,5,1,0,0,0,0,0,1,0,74.6,0,0
0,84,2017,4,16,18,1,5,2,0,0,0,0,0,0,0,74.6,0,1
0,84,2017,4,16,18,1,5,2,0,0,0,0,0,0,0,74.6,0,0
0,2,2017,4,16,21,1,2,1,0,0,0,0,0,0,0,187.33,1,0
0,62,2017,4,16,19,1,4,1,0,0,0,0,0,1,0,85,0,0
0,168,2017,4,16,19,1,4,2,0,0,0,0,0,0,0,62.6,0,1
0,168,2017,4,16,19,1,4,2,0,0,0,0,0,0,0,60.6,0,1
0,62,2017,4,16,19,1,4,1,0,0,0,0,0,1,0,92,1,0
0,0,2017,4,16,20,1,3,1,0,0,0,0,0,0,0,85,0,0
0,168,2017,4,16,19,1,4,2,0,0,0,0,0,2,0,60.6,0,1
0,47,2017,4,16,17,2,5,2,0,0,0,0,0,0,0,50.85,0,0
0,168,2017,4,16,19,1,4,2,0,0,0,0,0,2,0,67.6,1,1
0,168,2017,4,16,19,1,4,2,0,0,0,0,0,0,0,67.6,1,1
0,42,2017,4,16,18,1,5,2,0,0,0,0,0,1,0,70,0,1
0,61,2017,4,16,18,1,5,1,0,0,0,0,0,1,0,85,0,0
0,0,2017,4,16,20,1,3,2,0,0,0,0,0,1,0,74.6,0,0
0,108,2017,4,16,20,1,3,2,0,0,0,0,0,0,0,93.75,0,2
0,64,2017,4,16,21,1,2,2,0,0,0,0,0,7,0,90,0,1
0,1,2017,4,17,25,0,1,1,0,0,0,0,0,0,0,136,0,1
0,74,2017,4,16,20,2,3,2,0,0,0,0,0,0,0,100,0,1
0,1,2017,4,17,24,1,0,2,0,0,0,0,0,0,0,106,0,1
0,140,2017,4,17,24,1,0,1,0,0,0,0,0,0,0,74,0,1
0,140,2017,4,17,24,1,0,2,0,0,0,0,0,0,0,74,0,1
0,267,2017,4,16,22,2,1,2,0,0,0,0,0,1,0,54,0,0
0,4,2017,4,17,24,1,0,1,0,0,0,0,0,1,0,72,1,0
0,75,2017,4,16,22,2,1,2,0,0,0,0,0,0,0,78.85,0,0
0,63,2017,4,16,18,2,5,2,0,0,0,0,0,0,0,42.95,0,0
0,0,2017,4,17,24,1,0,2,1,0,0,0,0,0,0,126,1,0
0,61,2017,4,16,18,2,5,2,0,0,0,0,0,2,0,90,1,1
0,61,2017,4,16,18,2,5,1,0,0,0,0,0,2,0,90,1,0
0,212,2017,4,16,20,2,3,2,0,0,0,0,0,0,0,67.5,0,1
0,4,2017,4,17,24,1,0,2,0,0,0,0,0,2,0,65,0,0
0,4,2017,4,17,24,1,0,2,0,0,0,0,0,2,0,65,0,0
0,200,2017,4,16,22,2,1,1,0,0,0,0,0,0,0,44.88,0,0
0,60,2017,4,16,17,3,5,2,0,0,0,0,0,0,0,90,0,1
0,142,2017,4,16,19,2,5,2,0,0,0,0,0,1,0,81.43,0,1
0,184,2017,4,16,19,2,5,2,0,0,0,0,0,0,0,100.86,1,2
0,184,2017,4,16,19,2,5,1,0,0,0,0,0,0,0,93.86,0,2
0,0,2017,4,17,25,0,1,1,0,0,0,0,0,0,0,80,0,0
0,0,2017,4,17,25,0,1,1,0,0,0,0,0,0,0,80,1,0
0,1,2017,6,26,27,0,1,1,0,0,1,0,1,0,0,85,1,0
0,198,2017,4,16,19,2,5,2,0,0,0,0,0,1,0,43.2,0,0
0,0,2017,4,17,25,0,1,2,0,0,0,0,0,0,0,84,0,0
0,60,2017,4,16,17,3,6,1,0,0,0,0,0,2,0,85,1,0
0,60,2017,4,16,17,3,6,1,0,0,0,0,0,2,0,92,0,0
0,80,2017,4,17,24,1,1,2,1,0,0,0,0,1,0,152,1,2
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,237,2017,4,17,25,0,2,2,0,0,0,0,0,0,34,90,0,0
0,204,2017,4,17,25,0,2,2,0,0,0,0,0,3,1,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,1,0,90,0,1
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,1,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,1,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,2,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,2,0,90,0,0
0,203,2017,4,17,25,0,2,2,0,0,0,0,0,2,0,90,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,0,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,75,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,75,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,75,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,75,0,0
0,109,2017,4,17,25,0,2,1,0,0,0,0,0,0,0,75,0,0
0,109,2017,4,17,25,0,2,2,0,0,0,0,0,3,0,90,0,0
0,73,2017,4,16,20,2,5,2,0,0,0,0,0,0,0,42.95,0,3
0,12,2017,4,17,23,2,2,2,0,0,0,0,0,0,0,45.5,0,0
0,4,2017,4,17,26,0,1,1,0,0,0,0,0,0,0,45,0,0
0,168,2017,4,16,19,2,6,2,2,0,0,0,0,0,0,192.5,1,0
0,28,2017,4,16,17,3,7,2,0,0,0,0,0,0,0,50.86,0,0
0,104,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,76.81,0,1
0,99,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,87.78,0,1
0,106,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,76.81,0,1
0,105,2017,4,17,25,0,2,2,0,0,0,0,0,0,0,76.81,0,1
0,31,2017,4,16,20,2,5,2,0,0,0,0,0,0,0,54.29,0,0
0,92,2017,4,16,20,2,5,2,0,0,0,0,0,0,0,82.85,0,0
0,82,2017,4,16,20,2,5,2,0,0,0,0,0,0,0,40.95,0,0
0,71,2017,4,16,19,2,6,2,0,0,0,0,0,2,0,104.5,0,0
0,71,2017,4,16,19,2,6,2,0,1,0,0,0,3,0,105.13,1,0
0,3,2017,4,17,24,1,2,2,0,0,0,0,0,0,0,131,0,0
0,6,2017,4,17,26,0,1,1,0,0,0,0,0,0,0,80,1,0
0,5,2017,7,30,25,0,1,1,0,0,1,0,1,0,0,190,0,0
0,76,2017,4,17,26,0,1,2,0,0,0,0,0,0,0,62,0,1
0,195,2017,4,16,20,2,5,2,0,0,0,0,0,0,0,73.79,0,1
0,6,2017,4,17,23,2,2,2,0,0,0,0,0,0,0,103.36,0,1
0,250,2017,4,17,28,2,4,2,2,0,0,0,0,3,0,108,0,1
0,250,2017,4,17,28,2,4,2,2,0,0,0,0,3,0,108,0,1
0,12,2017,4,17,25,0,3,2,0,0,0,0,0,0,0,196,1,1
0,93,2017,4,16,22,2,4,2,0,0,0,0,0,0,0,92.85,0,0
0,93,2017,4,16,22,2,4,1,0,0,0,0,0,1,0,51.2,0,0
0,4,2017,4,17,26,0,2,1,0,0,0,0,0,0,0,45,0,0
0,85,2017,4,17,23,2,3,2,0,0,0,0,0,0,0,90.95,0,0
0,222,2017,4,16,22,2,4,2,0,0,0,0,0,0,0,116.8,1,1
0,26,2017,4,17,26,0,2,3,0,0,0,0,0,1,0,90,0,0
0,24,2017,4,17,26,0,2,2,0,0,0,0,0,0,0,117.6,0,1
0,0,2017,4,17,27,0,1,2,0,0,0,0,0,0,0,104.75,1,1
0,0,2017,4,17,27,0,1,1,0,0,0,0,0,0,0,77,0,0
0,0,2017,4,17,24,1,3,2,0,0,0,0,0,1,0,188,1,0
0,1,2017,4,17,27,0,1,1,0,0,0,0,0,0,0,71,0,1
0,24,2017,4,17,27,0,2,1,0,0,0,0,0,0,0,83,1,1
0,3,2017,4,17,27,0,2,2,0,0,0,0,0,0,0,138,1,0
0,31,2017,4,17,23,2,4,1,0,0,0,0,0,0,0,74,0,0
0,106,2017,4,16,19,2,8,2,0,0,0,0,0,0,0,86,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,23,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,116,0,1
0,31,2017,4,17,23,2,4,1,0,0,0,0,0,0,0,74,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,6,2017,4,17,28,0,1,2,0,0,0,0,0,0,0,160,1,1
0,7,2017,4,17,29,2,1,2,0,0,0,0,0,0,0,122.67,1,1
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,95,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,31,2017,4,17,23,2,4,1,0,0,0,0,0,0,0,74,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,6,2017,4,17,28,0,1,2,0,0,0,0,0,0,0,153,0,1
0,7,2017,4,17,29,2,1,2,0,0,0,0,0,0,0,115.67,0,1
0,31,2017,4,17,23,2,4,1,0,0,0,0,0,0,0,74,0,0
0,185,2017,4,17,23,2,4,2,0,0,0,0,0,3,154,93,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,158,2017,4,17,27,0,2,2,0,0,0,0,0,0,0,94.5,0,0
0,31,2017,4,17,23,2,4,1,0,0,0,0,0,2,0,74,0,0
0,31,2017,4,17,23,2,4,2,0,0,0,0,0,0,0,93,0,0
0,276,2017,4,16,22,2,5,1,0,0,0,0,0,1,0,72,0,0
0,44,2017,4,17,28,0,1,2,0,0,0,0,0,0,0,92,0,1
0,1,2017,4,17,28,0,1,1,0,0,0,0,0,0,0,45,0,0
0,1,2017,4,17,28,0,1,2,0,0,0,0,0,1,0,50,0,1
0,1,2017,4,17,28,0,1,2,0,0,0,0,0,0,0,50,0,1
0,36,2017,4,17,27,0,2,2,0,0,0,0,0,1,0,172,1,0
0,276,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,125.43,0,0
0,23,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,116,0,1
0,276,2017,4,16,22,2,5,1,0,0,0,0,0,0,0,72,0,0
0,23,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,117.71,0,1
0,0,2017,4,16,22,2,5,1,0,0,0,0,0,2,0,72,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,2,0,76.8,0,0
0,252,2017,4,16,22,2,5,1,0,0,0,0,0,3,0,47.44,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,4,0,76.8,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,5,0,65.1,0,0
0,252,2017,4,16,22,2,5,1,0,0,0,0,0,4,0,49.16,0,0
0,23,2017,4,16,22,2,5,1,0,0,0,0,0,1,0,117.71,0,1
0,239,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,104,0,0
0,0,2017,5,19,8,0,0,2,0,0,1,0,0,0,0,0,0,0
0,0,2017,5,19,8,0,0,2,0,0,1,0,0,0,0,0,0,0
0,0,2017,5,19,8,0,0,2,0,0,1,0,0,0,0,0,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,2,0,75.09,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,2,0,76.8,0,0
0,276,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,125.43,0,0
0,0,2017,4,17,27,0,2,2,0,0,0,0,0,0,0,95,0,0
0,252,2017,4,16,22,2,5,1,0,0,0,0,0,4,0,49.16,0,0
0,128,2017,4,16,22,2,5,1,0,0,0,0,0,1,0,49.16,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,4,0,76.8,0,0
0,252,2017,4,16,22,2,5,2,0,0,0,0,0,2,0,76.8,0,0
0,288,2017,4,16,20,2,7,2,0,1,0,0,0,0,14,131,0,1
0,288,2017,4,16,20,2,7,2,0,1,0,0,0,0,14,131,0,0
0,234,2017,4,16,22,2,5,2,0,0,0,0,0,0,0,104,0,0
