ID:,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
74639,0,184,2017,6,23,1,2,2,0,0,0,0,0,0,0,0,89.1,0,1
74640,0,184,2017,6,23,1,2,2,0,0,0,0,0,0,0,0,89.1,0,0
74641,0,220,2017,6,21,1,4,2,0,0,0,0,0,0,0,0,76.24,0,1
74642,0,44,2017,6,19,2,5,2,0,0,0,0,0,0,0,0,112.91,0,1
74643,0,54,2017,6,24,1,1,2,0,0,0,0,0,0,0,0,120,0,1
74644,0,215,2017,6,21,1,4,2,0,0,0,0,0,0,0,0,76.24,0,0
74645,0,2,2017,6,21,1,4,2,2,0,0,0,0,0,0,0,295,0,0
74646,0,8,2017,6,25,1,0,2,1,0,0,0,0,0,0,0,200,0,1
74647,0,0,2017,6,23,1,2,1,0,0,0,0,0,2,0,0,95,0,0
74648,0,218,2017,6,21,1,4,3,0,0,0,0,0,0,0,0,128.21,0,1
74649,0,56,2017,6,20,1,5,2,0,0,0,0,0,0,0,0,163.33,0,1
74650,0,127,2017,6,23,1,2,2,0,0,0,0,0,0,0,0,126,0,0
74651,0,127,2017,6,23,1,2,2,0,0,0,0,0,0,0,0,126,0,0
74652,0,150,2017,6,19,2,5,2,0,0,0,0,0,0,0,0,85.59,0,3
74653,0,171,2017,6,19,2,5,2,0,0,0,0,0,0,0,0,130.5,0,3
74654,0,171,2017,6,19,2,5,2,0,0,0,0,0,0,0,0,130.5,0,2
74655,0,123,2017,6,22,1,3,2,0,0,0,0,0,0,0,0,153,0,0
74656,0,11,2017,6,24,1,1,2,0,0,0,0,0,2,0,0,72,0,0
74657,0,195,2017,6,22,1,3,2,0,0,0,0,0,0,0,0,90.09,0,4
74658,0,5,2017,6,25,1,0,1,0,0,0,0,0,0,0,0,190,0,1
74659,0,46,2017,6,24,1,1,2,0,0,0,0,0,0,0,0,150,0,1
74660,0,396,2017,6,25,1,0,1,0,0,0,0,0,2,0,0,95.5,0,1
74661,0,48,2017,6,26,1,0,2,2,0,0,0,0,0,0,0,230,0,0
74662,0,122,2017,6,26,1,5,2,0,0,0,0,0,1,0,0,124.35,0,0
74663,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74664,0,107,2017,6,24,2,1,2,0,0,0,0,0,0,0,0,108,0,0
74665,0,124,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,153,0,0
74666,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74667,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74668,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74669,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74670,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74671,0,263,2017,6,23,2,2,2,0,0,0,0,0,2,0,0,105,0,1
74672,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74673,0,263,2017,6,23,2,2,1,0,0,0,0,0,1,0,0,90,0,1
74674,0,322,2017,6,23,2,2,2,0,0,0,0,0,3,0,59,105,0,3
74675,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74676,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74677,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74678,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,2
74679,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74680,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74681,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74682,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74683,0,263,2017,6,23,2,2,1,0,0,0,0,0,1,0,0,90,0,1
74684,0,311,2017,6,25,2,2,2,0,0,0,0,0,3,0,0,99,0,0
74685,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74686,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74687,0,263,2017,6,23,2,2,1,0,0,0,0,0,1,0,0,90,0,1
74688,0,72,2017,6,26,1,0,2,0,0,0,0,0,0,0,0,175,0,0
74689,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74690,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74691,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74692,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74693,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74694,0,396,2017,6,25,2,0,2,0,0,0,0,0,3,0,0,122.4,0,1
74695,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74696,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74697,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74698,0,263,2017,6,23,2,2,1,0,0,0,0,0,1,0,0,90,0,0
74699,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74700,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74701,0,23,2017,6,25,2,0,1,0,0,0,0,0,2,0,0,110,0,1
74702,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74703,0,263,2017,6,23,2,2,1,0,0,0,0,0,1,0,0,6.9,0,2
74704,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74705,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74706,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74707,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74708,0,177,2017,6,24,2,1,2,0,0,0,0,0,4,0,0,130.5,0,3
74709,0,130,2017,6,24,2,1,2,0,0,0,0,0,0,0,0,130.5,0,4
74710,0,47,2017,6,24,2,1,2,1,0,0,0,0,0,0,0,132.55,0,1
74711,0,177,2017,6,24,2,1,3,0,0,0,0,0,4,0,0,166.5,0,5
74712,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74713,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74714,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74715,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74716,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74717,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74718,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74719,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74720,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74721,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74722,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74723,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74724,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74725,0,125,2017,6,24,2,1,1,0,0,0,0,0,0,0,0,126,0,0
74726,0,125,2017,6,24,2,1,2,0,0,0,0,0,0,0,0,126,0,0
74727,0,125,2017,6,24,2,1,1,0,0,0,0,0,0,0,0,126,0,0
74728,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74729,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74730,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74731,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74732,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74733,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74734,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74735,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74736,0,80,2017,6,26,1,0,2,0,0,0,0,0,0,0,0,185,0,2
74737,0,158,2017,6,24,2,1,2,0,0,0,0,0,0,0,0,118.13,0,0
74738,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74739,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74740,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74741,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74742,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74743,0,13,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,185,0,1
74744,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74745,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74746,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74747,0,396,2017,6,25,2,0,1,0,0,0,0,0,2,0,0,95.5,0,1
74748,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74749,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74750,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74751,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74752,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74753,0,163,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,130.5,0,2
74754,0,163,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,130.5,0,2
74755,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74756,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74757,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74758,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74759,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74760,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74761,0,124,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,126,0,1
74762,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74763,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74764,0,188,2017,6,25,2,0,2,0,0,0,0,0,2,0,0,137.75,0,2
74765,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74766,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74767,0,263,2017,6,23,2,2,2,0,0,0,0,0,0,0,0,105,0,1
74768,0,3,2017,6,26,1,0,2,0,0,0,0,0,1,0,0,100,0,0
74769,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74770,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74771,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74772,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74773,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74774,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74775,0,62,2017,6,25,2,0,2,0,0,0,0,0,2,0,0,150,0,1
74776,0,396,2017,6,25,2,0,2,0,0,0,0,0,0,0,0,122.4,0,1
74777,0,278,2017,6,24,2,1,2,0,0,0,0,0,0,0,0,151.2,0,2
74778,0,396,2017,6,25,2,0,1,0,0,0,0,0,1,0,0,95.5,0,1
74779,0,396,2017,6,25,2,0,2,0,0,0,0,0,1,0,0,186.4,0,1
74780,0,93,2017,6,22,2,3,2,0,0,0,0,0,0,0,0,85,0,0
74781,0,4,2017,6,23,2,3,2,0,0,0,0,0,0,0,0,141.04,0,0
74782,0,58,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,120,0,1
74783,0,1,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,110,0,1
74784,0,42,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,98,0,1
74785,0,231,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,89.1,0,0
74786,0,98,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,117,0,0
74787,0,31,2017,6,25,2,1,2,0,0,0,0,0,0,0,0,166.33,0,1
74788,0,98,2017,6,26,1,1,1,0,0,0,0,0,0,0,0,126,0,0
74789,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,2
74790,0,157,2017,6,20,2,6,2,0,0,0,0,0,0,0,0,127.8,0,1
74791,0,105,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,185,0,2
74792,0,29,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,2
74793,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74794,0,5,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,130,0,0
74795,0,169,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,99,0,1
74796,0,169,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,99,0,1
74797,0,0,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,102,0,1
74798,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74799,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,2
74800,0,2,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,149,0,0
74801,0,0,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,102,0,0
74802,0,0,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,102,0,0
74803,0,22,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,89,0,0
74804,0,7,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,130,0,1
74805,0,25,2017,6,27,0,1,2,0,0,0,0,0,1,0,0,100,0,0
74806,0,7,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,130,0,1
74807,0,348,2017,6,25,2,1,2,0,0,0,0,0,0,0,0,123.3,0,2
74808,0,203,2017,6,22,2,4,2,0,0,0,0,0,0,0,0,99,0,2
74809,0,25,2017,6,27,0,1,1,0,0,0,0,0,1,0,0,95,0,0
74810,0,170,2017,6,24,2,2,2,0,0,0,0,0,0,0,0,130.5,0,0
74811,0,31,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,89,0,0
74812,0,31,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,89,0,0
74813,0,0,2017,6,26,1,1,2,0,0,0,0,0,1,0,0,100,0,0
74814,0,0,2017,7,10,1,0,2,0,0,1,0,1,0,0,0,85,0,0
74815,0,41,2017,6,24,2,2,2,2,0,0,0,0,0,0,0,235,0,0
74816,0,25,2017,6,25,2,1,2,0,0,0,0,0,0,0,0,161.18,0,1
74817,0,54,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,72,0,0
74818,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74819,0,113,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,135,0,0
74820,0,172,2017,6,24,2,2,2,0,0,0,0,0,0,0,0,89.1,0,1
74821,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,2
74822,0,25,2017,6,27,0,1,2,0,0,0,0,0,1,0,0,100,0,0
74823,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74824,0,168,2017,6,23,2,3,2,0,0,0,0,0,0,0,0,100.48,0,1
74825,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74826,0,97,2017,6,25,2,1,2,1,0,0,0,0,0,0,0,121.48,0,0
74827,0,35,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,1
74828,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74829,0,25,2017,6,27,0,1,1,0,0,0,0,0,1,0,0,95,0,0
74830,0,166,2017,6,21,2,5,2,0,0,0,0,0,0,0,0,121.5,0,0
74831,0,0,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,102,0,0
74832,0,186,2017,6,25,2,1,2,0,0,0,0,0,0,0,0,99,0,1
74833,0,25,2017,6,27,0,1,1,0,0,0,0,0,2,0,0,95,0,0
74834,0,3,2017,6,27,0,1,3,0,0,0,0,0,0,0,0,220,0,1
74835,0,208,2017,6,25,2,1,2,0,0,0,0,0,0,0,0,121.5,0,0
74836,0,127,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,99,0,0
74837,0,295,2017,6,24,2,2,2,1,0,0,0,0,0,0,0,111.6,0,0
74838,0,25,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100,0,0
74839,0,49,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,130.5,0,2
74840,0,62,2017,6,26,1,1,2,0,0,0,0,0,0,0,0,150,0,1
74841,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,3
74842,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,3
74843,0,26,2017,6,26,1,1,3,0,0,0,0,0,0,0,0,269.5,0,1
74844,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,2
74845,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,99,0,3
74846,0,172,2017,6,24,2,2,2,0,0,0,0,0,0,0,0,89.1,0,1
74847,0,31,2017,6,27,0,1,1,0,0,0,0,0,0,0,0,119,0,2
74848,0,0,2017,6,27,0,1,2,0,0,0,0,0,0,0,0,100.3,0,1
74849,0,1,2017,6,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74850,0,207,2017,6,24,2,2,2,0,0,0,0,0,0,0,0,99,0,5
74851,0,207,2017,6,24,2,2,2,0,0,0,0,0,0,0,0,99,0,4
74852,0,1,2017,6,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74853,0,0,2017,6,28,0,1,2,0,0,0,0,0,0,0,0,120,0,1
74854,0,27,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,110.2,0,1
74855,0,307,2017,6,23,2,4,2,0,0,0,0,0,0,0,0,108,0,0
74856,0,124,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,117,0,1
74857,0,27,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,110,0,0
74858,0,77,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,120,0,1
74859,0,77,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,120,0,1
74860,0,24,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,100,0,0
74861,0,24,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,100,0,0
74862,0,114,2017,6,26,1,2,3,0,0,0,0,0,0,0,0,171,0,0
74863,0,24,2017,6,26,1,2,1,0,0,0,0,0,1,0,0,95,0,0
74864,0,0,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,120,0,0
74865,0,24,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,100,0,0
74866,0,24,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,100,0,0
74867,0,42,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,108,0,0
74868,0,207,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,108,0,1
74869,0,2,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,180,0,0
74870,0,30,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,153,0,1
74871,0,109,2017,6,22,2,5,2,0,0,0,0,0,0,0,0,162,0,0
74872,0,53,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,124.5,0,0
74873,0,1,2017,6,25,2,2,2,0,0,0,0,0,2,0,0,90,0,1
74874,0,87,2017,6,28,0,1,2,0,0,0,0,0,0,0,0,117,1,1
74875,0,274,2017,6,23,2,4,2,2,0,0,0,0,1,0,0,180,0,1
74876,0,37,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,104.5,0,1
74877,0,34,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,113.5,0,0
74878,0,20,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,136,0,1
74879,0,175,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,117,0,1
74880,0,66,2017,6,26,1,2,2,0,0,0,0,0,0,0,0,144,0,0
74881,0,7,2017,6,27,0,2,1,0,0,0,0,0,0,0,0,130,0,0
74882,0,9,2017,6,28,0,1,1,0,0,0,0,0,1,0,0,190,1,2
74883,0,198,2017,6,25,2,2,2,0,0,0,0,0,0,0,0,99,0,2
74884,0,8,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,159,0,0
74885,0,15,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,99,0,0
74886,0,1,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,184,1,2
74887,0,0,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,136.8,0,1
74888,0,181,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,126,1,0
74889,0,25,2017,6,27,0,2,2,0,0,0,0,0,1,0,0,100,0,0
74890,0,134,2017,6,28,0,1,2,0,0,0,0,0,0,0,0,117,0,0
74891,0,42,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,108,0,0
74892,0,164,2017,6,25,2,2,3,0,0,0,0,0,0,0,0,153.62,0,2
74893,0,0,2017,6,28,0,1,2,0,0,0,0,0,0,0,0,136,0,0
74894,0,30,2017,6,26,1,2,3,0,0,0,0,0,0,0,0,193,0,0
74895,0,43,2017,6,23,2,4,2,0,0,0,0,0,0,0,0,146.67,0,1
74896,0,46,2017,6,27,0,2,2,0,0,0,0,0,0,0,0,108,0,0
74897,0,159,2017,6,23,2,4,2,1,0,0,0,0,2,0,0,189,0,0
74898,0,28,2017,6,28,0,1,3,0,0,0,0,0,0,0,0,190,0,1
74899,0,0,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,120,0,0
74900,0,0,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,120,0,0
74901,0,1,2017,6,28,0,1,1,1,0,0,0,0,1,0,0,136,0,0
74902,0,198,2017,6,23,2,4,2,0,0,0,0,0,0,0,0,117,0,2
74903,0,2,2017,6,28,0,1,2,0,0,0,0,0,0,0,0,160,0,1
74904,0,1,2017,6,28,0,1,2,2,0,0,0,0,0,0,0,0,0,1
74905,0,26,2017,6,27,0,2,1,0,0,0,0,0,1,0,0,87.6,0,0
74906,0,0,2017,6,28,0,1,1,0,0,0,0,0,0,0,0,120,0,0
74907,0,136,2017,6,24,2,3,3,1,0,0,0,0,1,0,0,220,0,0
74908,0,115,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,135,0,0
74909,0,178,2017,6,24,2,4,3,0,0,0,0,0,0,0,0,178.5,0,2
74910,0,5,2017,6,28,0,2,1,0,0,0,0,0,0,0,0,169,0,1
74911,0,2,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,185,0,0
74912,0,223,2017,6,24,2,4,2,0,0,0,0,0,0,0,0,95.46,0,1
74913,0,223,2017,6,24,2,4,2,0,0,0,0,0,0,0,0,95.46,0,1
74914,0,121,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,100,0,0
74915,0,45,2017,6,27,0,3,1,0,0,0,0,0,0,0,0,120,0,1
74916,0,0,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,124.67,0,2
74917,0,82,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,108,0,1
74918,0,120,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,126,0,0
74919,0,8,2017,6,29,0,1,1,0,0,0,0,0,0,0,0,170,0,0
74920,0,36,2017,6,29,0,1,1,0,0,0,0,0,0,0,0,185,0,0
74921,0,78,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,89.1,0,0
74922,0,6,2017,6,29,0,1,1,0,0,0,0,0,0,0,0,95,0,0
74923,0,15,2017,6,29,0,1,2,0,0,0,0,0,0,0,0,121.6,0,1
74924,0,64,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,120,0,1
74925,0,99,2017,6,26,1,3,2,0,0,0,0,0,0,0,0,126,0,0
74926,0,119,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,126,0,0
74927,0,5,2017,6,28,0,2,1,0,0,0,0,0,0,0,0,120,0,1
74928,0,4,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,181,0,0
74929,0,119,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,126,0,0
74930,0,50,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,140,0,0
74931,0,45,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,108,0,0
74932,0,1,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,152,0,1
74933,0,104,2017,6,29,0,1,2,0,0,0,0,0,0,0,0,108,0,0
74934,0,204,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,117,0,1
74935,0,204,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,126,0,1
74936,0,204,2017,6,28,0,2,2,0,0,0,0,0,1,0,0,99,0,0
74937,0,162,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,98.41,0,1
74938,0,159,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,144,0,0
74939,0,219,2017,6,20,2,8,2,0,0,0,0,0,0,0,0,130.5,0,1
74940,0,112,2017,6,25,2,3,3,0,0,0,0,0,3,0,0,198,0,1
74941,0,112,2017,6,25,2,3,2,0,0,0,0,0,3,0,0,135,0,1
74942,0,219,2017,6,20,2,8,2,0,0,0,0,0,0,0,0,130.5,0,2
74943,0,119,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,126,0,0
74944,0,107,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,126,0,0
74945,0,95,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,126,0,0
74946,0,119,2017,6,25,2,3,2,0,0,0,0,0,0,0,0,126,0,0
74947,0,0,2017,6,28,0,2,1,1,0,0,0,0,1,0,0,124,0,0
74948,0,164,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,126,1,1
74949,0,24,2017,6,26,1,3,2,0,0,0,0,0,1,0,0,100,0,0
74950,0,168,2017,6,28,0,2,2,2,0,0,0,0,4,0,0,199.5,0,0
74951,0,205,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,117,0,1
74952,0,0,2017,6,26,1,3,2,0,0,0,0,0,0,0,0,112.5,0,0
74953,0,102,2017,6,28,0,2,2,0,0,0,0,0,1,0,0,117,0,2
74954,0,44,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,120,0,1
74955,0,1,2017,6,29,0,1,2,0,0,0,0,0,1,0,0,136,0,0
74956,0,65,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,129,0,1
74957,0,163,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,89.1,0,0
74958,0,143,2017,6,26,1,3,2,0,0,0,0,0,0,0,0,126,0,0
74959,0,115,2017,6,28,0,2,2,0,0,0,0,0,2,0,0,121,0,1
74960,0,164,2017,6,26,1,3,2,0,0,0,0,0,0,0,0,163.8,0,2
74961,0,163,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,89.1,0,0
